0.9959905195432076, 0.9583663781755412, 0.7606464183866385, 0.31042469164509334, 0.9010548732176831, 0.8684049494011674, 0.17042926686155124, 0.058721218686509924, 0.8031585756472491, 0.5960514398994483, 
0.04748175965100576, 0.2420712397681466, 0.9964199786481103, 0.9237516065849155, 0.14400755515572694, 0.2889957018793812, 0.5908105989521252, 0.46467401001126796, 0.7614932624014547, 0.3769246296925399, 
0.27083794585798937, 0.5921998647667855, 0.8883671211762763, 0.3179871394652194, 0.34018014469031854, 0.09286646351675287, 0.4278673715324206, 0.042441306290980085, 0.8576866525568368, 0.8977322785741265, 
0.14263704056379922, 0.8127114697235601, 0.34844448325181065, 0.9606023932067461, 0.7619177344515394, 0.7282765644239018, 0.4364643804706636, 0.4722575882961596, 0.7070771070170933, 0.596493444003334, 
0.23986666272691148, 0.4939196515168046, 0.045569693919894405, 0.3402516693991857, 0.8060136034315579, 0.4260499405804352, 0.667886666146307, 0.2377659670152985, 0.6343369912127718, 0.6318641962916, 
0.13740614687714103, 0.1238441009921809, 0.3814746065797763, 0.43292894422033745, 0.48508942686829903, 0.7937771805664333, 0.047393000931534424, 0.6245192497372858, 0.0055685486066799905, 0.40966293561608735, 
0.3717504710395919, 0.14347294428333002, 0.46775487581379227, 0.17651195479891457, 0.8914711085933453, 0.23585291315842816, 0.7149382006039354, 0.5587902538628696, 0.48665472422872635, 0.9912101564081718, 
0.36643285699745276, 0.7877707748370131, 0.5298508352641191, 0.9550337236811043, 0.7109211771347146, 0.4272962666816783, 0.15977995325553307, 0.5180026284220395, 0.9420077857593995, 0.010093154627411338, 
0.34179512284392055, 0.34095688789027145, 0.9539965088558585, 0.5985749215068249, 0.13389272520109763, 0.5783288459308235, 0.6226756188511449, 0.9367086694417485, 0.46864463040438187, 0.8533741846024626, 
0.3606894605625537, 0.7955312864289137, 0.23557306827246627, 0.5439443552601156, 0.9414390696396037, 0.8580938955319234, 0.3781619149962001, 0.30180259144486077, 0.4399892680784765, 0.20319464656171804

0.701160298361114, 0.3044355109552671, 0.8063983252952069, 0.49182315836957113, 0.4798439894387222, 0.9487014693286261, 0.3493745978953299, 0.005541186081445604, 0.08851740825876186, 0.4758355034265983, 0.31748567143076534, 0.802416147561578, 0.8384620395346821, 0.2097860982742612, 0.4942680278004137, 0.8534691283034634, 0.3121315779646261, 0.13738167442530824, 0.01496322520164517, 0.38987495868792443, 0.48899545787575727, 0.8140756546266609, 0.4408422452225961, 0.36720255097744503, 0.9206146187689276, 0.14102501003302614, 0.27936092991454486, 0.5197163796804312, 0.1035599135716554, 0.43212101038098105, 0.9818316863063066, 0.33803751989219766, 0.8873133830928943, 0.4787117526436011, 0.47206013481823295, 0.5026969811648628, 0.09137630961451071, 0.613989869106815, 0.39245545478079047, 0.15581837884892713, 0.5256315142827893, 0.34037990298547105, 0.7719745838162672, 0.01850384619086254, 0.9809547059608398, 0.9553591100474559, 0.8340363055767578, 0.8293495372701164, 0.2564328675947122, 0.6121065505212396, 0.804457107833443, 0.234403157658449, 0.9796965791981671, 0.8237239993748108, 0.295836489645775, 0.6996671372904952, 0.968491673710185, 0.23349493589647363, 0.5786314658169339, 0.6851783110405868, 0.31897015926908556, 0.7525525577710132, 0.024284295656845423, 0.7524652218482704, 0.6318845473243403, 0.914344257496723, 0.28564789664024126, 0.9553114128866241, 0.8357816591532985, 0.4503219282049741, 0.4096458345705478, 0.8896167370263673, 0.48354316210738324, 0.7298608544877068, 0.9800647515197997, 0.061896479294970885, 0.5136445636160775, 0.834062412281312, 0.3224719961522191, 0.5423077195716488, 0.2293114434965149, 0.7888992565209969, 0.4154860778152958, 0.20546625218841963, 0.7449399568877494, 0.15277455740912493, 0.8023725855783846, 0.07249926699496123, 0.4753607006625915, 0.7567546924005972, 0.08213454693193911, 0.01971044574728753, 0.37964078388637934, 0.6011459095731869, 0.034697964097698986, 0.9754293904970515, 0.8306240533955739, 0.07198942411333675, 0.5166040250878204, 0.29192471150671395
