0.5617744964006397, 0.37299568005188977, 0.7645394230706777, 0.8253053068620771, 0.9027842906764345, 0.20468512188369015, 0.38288945156807486, 0.6617975632588944, 0.5879154627293967, 0.6034301743181159, 
0.41096078456789464, 0.9515946163139896, 0.9972766164499831, 0.16811817835648124, 0.606455718748608, 0.9201690192115134, 0.06421723154112846, 0.02971438582218322, 0.4853724682469803, 0.9835503977985068, 
0.7320207307246429, 0.1617172279774156, 0.23502871649498502, 0.35660147378035556, 0.016254704193967573, 0.5812814605050658, 0.043456297443320135, 0.40814190742912426, 0.8420670392846611, 0.9701630084362227, 
0.14395893421706873, 0.39340887808299396, 0.3329771204539216, 0.13065461067830542, 0.5268832717990432, 0.4088507868946407, 0.26883180934898365, 0.6913350868223114, 0.7255025767016633, 0.2204093432712808, 
0.24746432459508205, 0.5396755109076986, 0.004171467957388764, 0.8560326780620215, 0.9074419505358507, 0.3699466922421485, 0.6737928253795095, 0.9502870485900254, 0.4540444610092489, 0.7865928302679086, 
0.984586427259937, 0.13627923418997068, 0.4324724527214986, 0.7337489027344182, 0.13366450786168216, 0.19784865149205033, 0.4834056441409771, 0.6446781232980918, 0.10894973506166405, 0.5659118577611681, 
0.7748518411709184, 0.849659026864224, 0.8284189225630447, 0.3032985766228413, 0.231827186740863, 0.6000940839313641, 0.2653888239195995, 0.018450972217564976, 0.25276619363007147, 0.8293398801818288, 
0.8631641191530218, 0.9019158937865556, 0.4459418067983505, 0.33629232424704714, 0.9172576428697459, 0.9196049856393791, 0.6025857859674, 0.8603968167247834, 0.7283338329541995, 0.6559089857914042, 
0.2554810445862866, 0.4667470664415244, 0.7473853470187796, 0.7103980833857811, 0.6249339587169508, 0.599000195393122, 0.4678738678905112, 0.7946706889233883, 0.49555972309435137, 0.7614332862701165, 
0.8952299111609547, 0.07056684678734959, 0.6091318594008406, 0.12693789857486049, 0.4559629792345321, 0.0469722231041938, 0.3221944354779841, 0.9170851845096237, 0.679906085719471, 0.43823612860605976

0.22035469624918003, 0.45488708282917256, 0.06614355035221164, 0.23347193372783215, 0.6321835663746963, 0.8692414874008846, 0.5409494182239115, 0.30342371222465747, 0.7509468410115266, 0.9507645065582302, 0.09826776654176439, 0.8559562098451953, 0.23236806410288313, 0.093805699416454, 0.7168398681432931, 0.582279741026128, 0.8088494934985412, 0.7965486331834676, 0.7202449353810358, 0.19277483492434444, 0.1392188657417499, 0.26065524878917534, 0.12701198587339158, 0.3527079726432987, 0.23182073801721637, 0.678345812155142, 0.5519184791156676, 0.31284581745026274, 0.1355408006889699, 0.82471602063278, 0.839866040018105, 0.6890308257145582, 0.014296356932937293, 0.1324059250537113, 0.9479226375412447, 0.5823614888946245, 0.5731780028617454, 0.21550751415167002, 0.7440018927617578, 0.8256515649850272, 0.29785790975987414, 0.4101820991023004, 0.33759283759035796, 0.34866857933828554, 0.9124481481638962, 0.4185015794225355, 0.8249051891561694, 0.4292466506101351, 0.038575526757031686, 0.6645545891931494, 0.11538548526751224, 0.15868704758719943, 0.42516425848278383, 0.9181288038258897, 0.6888170105842598, 0.4709639287114872, 0.8990649597650058, 0.41455460731734406, 0.47792610086771936, 0.7882965714644402, 0.7830200952192364, 0.9279504737875185, 0.24120807849071257, 0.6135399217207022, 0.6195225543477827, 0.523316699559232, 0.8700267829092435, 0.2131745932348711, 0.7548255822063661, 0.8177413821407264, 0.8788557996453955, 0.8537961454302535, 0.21091014472296576, 0.7429994268737314, 0.4408197588471776, 0.6419981473453206, 0.5932815220699205, 0.0038137075608556392, 0.9831037510846728, 0.40158733037162186, 0.48929910869098936, 0.27962541492817206, 0.1320254497741089, 0.39032888991451475, 0.1653067222714122, 0.32061280791564906, 0.9428900595832743, 0.06898492781232501, 0.21267067782220073, 0.9228473263597414, 0.6294413231477575, 0.1544745203544141, 0.3592446174050328, 0.39664683396560574, 0.6017298190959978, 0.15231015091939426, 0.22218967117072685, 0.117727394515172, 0.11214640966248701, 0.42327970448765306
