0.10288539504192529, 0.9288867879185314, 0.11807971486794622, 0.21115689396664628, 0.9113613041490543, 0.060953002570639736, 0.10315556820817262, 0.511080321319757, 0.1409611360436358, 0.6838453545150631, 
0.35943267363272136, 0.5682241344846574, 0.57284226840536, 0.21366903802377823, 0.9442693283726098, 0.49399058190733325, 0.21076527964292413, 0.3393224355197305, 0.19732949356670426, 0.8613440826952736, 
0.6434906181250392, 0.2817519076129851, 0.9310239716673933, 0.855917134784479, 0.1301828741221468, 0.7059727518989968, 0.6201618965572585, 0.5448465715891473, 0.9035756872750789, 0.18767954829132694, 
0.49356931115519154, 0.9431553662729997, 0.3852556290991629, 0.8166301064696307, 0.22738391811157443, 0.33500618571223206, 0.5247951986054612, 0.7566421433495022, 0.2713603901340781, 0.27124897708647977, 
0.3809656655068985, 0.4425204825874324, 0.3703544434395629, 0.5376964680403477, 0.6223420866824892, 0.2735822150393995, 0.944343848778895, 0.3830749939202748, 0.8891922955261521, 0.7734889686212691, 
0.7247771176136795, 0.4571459666455733, 0.2605551019661827, 0.5160401739306026, 0.08906235211288072, 0.9124234574513429, 0.491662565958085, 0.32877351058713644, 0.8002412139365626, 0.9872424819333921, 
0.8477277643517228, 0.6924191369292567, 0.7811164151083173, 0.15198706921966898, 0.5537625811668402, 0.17119290947857413, 0.18746906572949362, 0.3462202193057601, 0.7447131236393628, 0.8825985264323797, 
0.0324564268993095, 0.7446992281700685, 0.9766681832600328, 0.04339652131406335, 0.6632153167160162, 0.20149702010080028, 0.9099909805182094, 0.5436628823842771, 0.9166731708445228, 0.7342231982020878, 
0.6797138289464338, 0.6504925194902316, 0.32522972428452257, 0.4731426332788572, 0.09080496195108645, 0.5242449093968802, 0.2308260460710556, 0.9245877620985505, 0.6713315480096301, 0.4578657172580588, 
0.19382849995325047, 0.07213863351820515, 0.09068189027904938, 0.22553751129709898, 0.30585147703569293, 0.2996443113370554, 0.6967018910771144, 0.37648675904138973, 0.8173206085179793, 0.4181647903823822

0.7758072133940958, 0.6413157840199583, 0.739011124493536, 0.7628927668287729, 0.9064351258423692, 0.22244840417780998, 0.33280646056142016, 0.399731239212455, 0.9014671702647067, 0.9216965533050605, 0.827923935667355, 0.5550301553480964, 0.5685276281049496, 0.19194848541824394, 0.481303720468083, 0.9581154480293533, 0.8996937896255783, 0.7177020858029627, 0.7769008581866494, 0.6053682835206783, 0.21454000658474082, 0.6372202821913004, 0.515981003727243, 0.18416472153841956, 0.5559653889544874, 0.3068245748416235, 0.7373220870882428, 0.40554414972089825, 0.19626574145514986, 0.4806665592719811, 0.801587777868917, 0.5724565670648964, 0.266904115321728, 0.9192649986154147, 0.05321356687730472, 0.033619381885998, 0.5828082153351271, 0.655839055501955, 0.9062278752785289, 0.8341376647204741, 0.1398749387030137, 0.5255915872716688, 0.4697417597538126, 0.9572591715171112, 0.12737338065894188, 0.5725738925644189, 0.9290900258467112, 0.80043283459188, 0.4360983616334764, 0.2326334647139492, 0.2677795257917738, 0.024671208535555267, 0.05569231219586579, 0.48880767701849626, 0.703069167407012, 0.22921232786723356, 0.5372175428126458, 0.49321549813059273, 0.07429807652959586, 0.7595956319077476, 0.351723946492126, 0.042447422430004766, 0.2440650777905098, 0.8291409090819698, 0.9036617020152499, 0.7387744972039836, 0.526877199417853, 0.8126255315848037, 0.2899406804472945, 0.11587286006811626, 0.9738813030262086, 0.8495946940860903, 0.0496507972326945, 0.2760819509900998, 0.5221355411157365, 0.6884957544965328, 0.7266853340097068, 0.7427109394869557, 0.11306618675735647, 0.7538591478728943, 0.41145433930082187, 0.7684700256211894, 0.35574512788724266, 0.2960349311123991, 0.8704011569145184, 0.22025393953606887, 0.0218175617904236, 0.4410465347259058, 0.49482461255314325, 0.6990298813466039, 0.15691713747631397, 0.07653136244669922, 0.07797506855090597, 0.33553973435376994, 0.4801777519330578, 0.9406565324291003, 0.4020465045926802, 0.6529332484414967, 0.13585996043394888, 0.6993594386923361
