0.45135209025461454, 0.022329607572778132, 0.06456798604038816, 0.11690499680732991, 0.47433904684430905, 0.45463689088756676, 0.6213765131027993, 0.024706309025928297, 0.1439965824203654, 0.8313181586193722, 
0.892693692098073, 0.9771864379476379, 0.3392382454069115, 0.9901988060386404, 0.9900327527984683, 0.19469527458144953, 0.23317992429632695, 0.07091195154341023, 0.25497404258814416, 0.6971721311841589, 
0.3356863643546024, 0.8333514503664387, 0.6820437546214663, 0.5479242631647747, 0.9502795932634185, 0.844365404519015, 0.28484639668889844, 0.484288127955426, 0.8168438204649683, 0.8175674163252434, 
0.4428260487772374, 0.42485678049074427, 0.1861102518823876, 0.42587603843908783, 0.38459558600379007, 0.11964932189312272, 0.30572772684791927, 0.34389386929045007, 0.7362998604433748, 0.5027034199025154, 
0.14449094021717124, 0.6724930205887993, 0.4127279373767804, 0.5005267334347546, 0.4002239436819931, 0.4937984218911995, 0.1779355773043635, 0.2979577949329236, 0.9956536965618566, 0.5499973222279814, 
0.011366108902153393, 0.5102804580789317, 0.7065600683833658, 0.7718761203041051, 0.2523869892063726, 0.517975520710993, 0.5108174581506958, 0.28954708227568704, 0.511134037561117, 0.34413225636470113, 
0.17816273679430883, 0.29248113992329794, 0.8472670200887127, 0.734949210974662, 0.220073868197332, 0.7894328950523666, 0.22042382065876764, 0.7227636947445006, 0.450308933042865, 0.5120192457026727, 
0.36954928542688426, 0.48014751927163435, 0.6815657671102824, 0.29663726529509926, 0.7544176946615783, 0.8533153234102906, 0.5609739428839766, 0.09234544416800261, 0.9062529802419752, 0.19151584656564002, 
0.913836738253031, 0.7576362793697866, 0.09400941967923593, 0.020152495795702996, 0.7374432418920793, 0.23283194805004004, 0.6149519280167025, 0.1877506243483068, 0.6270318254726512, 0.10391994995580012, 
0.1983369951836852, 0.7647571693522869, 0.551367589010983, 0.7604887514187884, 0.7776148846725639, 0.384403742528738, 0.6542387577083933, 0.11160570126195946, 0.9573160330596194, 0.32840297880144964

0.08446499203463298, 0.4586471230787037, 0.6547720515887026, 0.37283077563953015, 0.7229674452378849, 0.5579827338690966, 0.5964077814344125, 0.9817824690277401, 0.8511706231148375, 0.35121464633802557, 0.07579081596997328, 0.9157142397673071, 0.2937027737064708, 0.9223738935706955, 0.6330065864300061, 0.6674718352380684, 0.900299660644137, 0.4160737272205641, 0.5188410419517943, 0.5768859200093452, 0.01441054893639937, 0.7748942622072506, 0.27452451935659505, 0.3751992333032814, 0.27686991180522347, 0.17697006332638876, 0.3247508563145508, 0.7626877140246432, 0.45420617779299866, 0.7381164206269547, 0.9188733371393453, 0.4117203354493296, 0.3913198700741275, 0.8246718184412704, 0.23882861072831263, 0.9798087048780078, 0.5488020780645527, 0.6400905629257134, 0.5053564228209447, 0.506253754989925, 0.43060694444428604, 0.9156429856365335, 0.2990797002182206, 0.2846024127531863, 0.7100507264859821, 0.052446142765498416, 0.34259726414730174, 0.4968125269035889, 0.9239353739772614, 0.2435545866638078, 0.9057758806680882, 0.13070431274973537, 0.3765127406781269, 0.219441393309047, 0.34316794806107564, 0.6633171961696711, 0.9857191389566826, 0.6480048769354471, 0.9621094244865636, 0.9292101346383682, 0.672434672481174, 0.865446941301121, 0.0023232293271495674, 0.39861080849527797, 0.39396547168814877, 0.3012176378249054, 0.9780344282952849, 0.07169178114449948, 0.3092927613803931, 0.9600097279776164, 0.8573177295192087, 0.2943779038151454, 0.8790123394147275, 0.7576940910196953, 0.33382371319510507, 0.7602613849035496, 0.47953462667948743, 0.5176018557741465, 0.5290667097794058, 0.7720944911564387, 0.9096465605819278, 0.9782912594391532, 0.9742415377814563, 0.15161078335355838, 0.0004204861895364953, 0.2466792888892939, 0.5124869416076054, 0.9821037239406513, 0.1693180389982185, 0.8098082936452027, 0.8473079764574322, 0.17599005800769274, 0.9657205789419863, 0.7191278055421468, 0.7768845211441961, 0.5479622932152005, 0.01451587535265475, 0.10557604295852774, 0.7358558162947335, 0.46846379925566717
