0.916134722253516, 0.780825814544331, 0.4640804208885858, 0.36462176554238745, 0.7324940011983553, 0.6451710240985098, 0.24590547724952994, 0.0918214960146635, 0.11307827376865554, 0.07145789865157315, 
0.8488042859318761, 0.7767831918511287, 0.763834645356908, 0.08865857174731595, 0.5173665028941453, 0.997305652914075, 0.6728069560079146, 0.5937392712517632, 0.1800946885058845, 0.2704657302311424, 
0.644438531857359, 0.022033943636986075, 0.25129707738971485, 0.8748262495943362, 0.4871597367662933, 0.02028819763619316, 0.14216680439430818, 0.7236029372993511, 0.05971040475573264, 0.2530481562482453, 
0.44371639576587385, 0.1787247098856385, 0.5323110957804167, 0.453117821084839, 0.11472657008628839, 0.7418449774000696, 0.6520943335478911, 0.4569086905494206, 0.5963762860652673, 0.9721252008205469, 
0.441416285194582, 0.5837943618944863, 0.8021936695725805, 0.9945441657286406, 0.40422821462608804, 0.9149619045853138, 0.6412422594319764, 0.12439741291126727, 0.7511783440051013, 0.5453956769476342, 
0.2776679292289579, 0.21452505672866573, 0.02792274492064184, 0.9488572538704783, 0.9660866869380396, 0.6092401242258881, 0.04475210470697044, 0.9463598333796346, 0.19103397197289507, 0.46749396065396287, 
0.100679540190737, 0.4137858941053699, 0.09053735796283968, 0.43374130021283397, 0.6859396008351477, 0.6090620075308423, 0.40278457280126867, 0.8622127307431736, 0.8878254452757132, 0.3094544960059039, 
0.860589881516135, 0.9230790598378383, 0.7715700592581499, 0.24555066365056222, 0.26134165483681326, 0.3027754218469142, 0.3089922935001288, 0.661661608573462, 0.34610961499749715, 0.0392359801166986, 
0.6326374759760232, 0.5215011994656871, 0.510750294739817, 0.3790565359950554, 0.9807559217717524, 0.9765964837360966, 0.904687975356387, 0.5416589419318792, 0.8091564628789347, 0.6353389755240573, 
0.20984872723850023, 0.3353362266660803, 0.8016743963186435, 0.9909535841839225, 0.05015070583716319, 0.5017846322553307, 0.1385779700450277, 0.6255949460055268, 0.5157334955410838, 0.611693572298415

0.8423224776247683, 0.40893846589262395, 0.6680101832399411, 0.8645044972746174, 0.12931993307917589, 0.6454901725677484, 0.7658272183289876, 0.42761104641464664, 0.981261351726785, 0.932854755957968, 0.9570209124169519, 0.1102955625538038, 0.7741267000685185, 0.25102149112317795, 0.9653801949640836, 0.4193579853515992, 0.8532973517224046, 0.48332265893780946, 0.8521822223140623, 0.46887899834470026, 0.7608177851711935, 0.3482871699488267, 0.0371766582715195, 0.4746159931488916, 0.947313480668239, 0.7239844401222972, 0.3033984750857529, 0.09539698469725943, 0.08788236823731865, 0.6508998896478659, 0.22692554358311134, 0.7142561987627734, 0.5790034918589553, 0.31842470967835435, 0.9653793845026344, 0.528106035070432, 0.13654675941184413, 0.36778014582769325, 0.1299273310466732, 0.5729673032265145, 0.48632524795089693, 0.5173609742709935, 0.8836761803406676, 0.08585083498738977, 0.6977697333988043, 0.6922789689779018, 0.8793604527963318, 0.6389174471176583, 0.4213749267704402, 0.38829094220669524, 0.4677061873360432, 0.466518093687014, 0.029225046460556903, 0.8925412475931688, 0.3472491361972171, 0.5858530615593702, 0.12708015883018775, 0.3309616666564785, 0.0033015299224840033, 0.06499039736695544, 0.6464191913222923, 0.17256289725741214, 0.41202937193442857, 0.9531131640094934, 0.44695728987534933, 0.21352325073241762, 0.659701056620336, 0.28105106799443735, 0.07986698194789288, 0.8213353694917653, 0.9759867859714039, 0.8953639189537623, 0.904520228684283, 0.3502103032381645, 0.8849879209223389, 0.1649685222158941, 0.48291420860675505, 0.8396585197422282, 0.150966352823814, 0.3965415611782256, 0.5101162790584055, 0.13331560456571145, 0.1723117926467922, 0.3899188303663127, 0.4822863854801598, 0.06814829428281943, 0.8401203811518418, 0.6386998901913649, 0.29579640384271433, 0.5300865516851316, 0.009277092731377556, 0.08750258783237364, 0.5084581550849053, 0.9420693496203933, 0.4954955028737147, 0.9701680753766392, 0.4907341774856804, 0.9797017004645416, 0.6529888457463409, 0.8188258673373054
