0.9524212837925179, 0.7675896340628178, 0.9039608038772916, 0.38301683330953895, 0.04409166866591219, 0.31613231948214593, 0.6269155612374558, 0.2695707595959629, 0.8718914817920576, 0.8995325418614363, 
0.8187698626092845, 0.10668820232416953, 0.6830525417149684, 0.5232609012526435, 0.4274123118988631, 0.26362112863864484, 0.5044994621965014, 0.7639519088415166, 0.03700778372677338, 0.25172258080962717, 
0.8883213909391157, 0.7608450912407457, 0.176115692066669, 0.6255226932542418, 0.13598492993392497, 0.6051499014368337, 0.10039017642962367, 0.1808089933761705, 0.1399678492536095, 0.20770462571820325, 
0.9719039246832419, 0.6294820628545182, 0.137086751886219, 0.14234157940364656, 0.07877071437261751, 0.5429298451402069, 0.785722269818745, 0.08698650531111185, 0.17074042647131216, 0.4182124421967972, 
0.6968341612640367, 0.695040708977336, 0.18950315699418796, 0.4845309503552311, 0.6419960690887175, 0.028250692856319537, 0.24905123888996772, 0.5454402108383911, 0.7247980635782509, 0.7593503228523227, 
0.7312631041807863, 0.1899541253022622, 0.7129976332933415, 0.4819234265185497, 0.48124986330419683, 0.3163943073001463, 0.2128922666960581, 0.7899534459298798, 0.25659674660819365, 0.34759026536644533, 
0.3711255979069994, 0.7888948542184295, 0.5332705746133952, 0.30023435290942524, 0.047678233968739714, 0.4996981304516448, 0.5428451292692452, 0.807428989698099, 0.3883874286210439, 0.6418099045546801, 
0.8141241966557544, 0.5463128572302004, 0.2745600097119595, 0.31045720027888457, 0.06965143718486522, 0.4115782500834265, 0.5137922970503997, 0.7093304165247885, 0.3804757329580718, 0.7996747169874907, 
0.33678828994105237, 0.7837016210001717, 0.94272898225974, 0.25606669350209543, 0.03183281904031954, 0.7638811976957087, 0.6305754431884191, 0.7033691246640709, 0.7536073973681031, 0.09622317793843693, 
0.3849140581637106, 0.4373056161573312, 0.7035544707625395, 0.6955601798446165, 0.5870527163915731, 0.8945742299404893, 0.8092135867712271, 0.6841816339002981, 0.5359279900695144, 0.9022232344792458

0.8754891997008226, 0.02989184230883324, 0.06844210850738253, 0.6501000046137623, 0.11101891308889822, 0.20005145886742293, 0.018060785091921883, 0.9447140587004693, 0.6554538716695397, 0.9356094081602285, 0.5795114439862162, 0.6514922377540932, 0.2880480213983966, 0.11387827227916825, 0.7672084852612034, 0.5780368282850961, 0.9251177278609856, 0.41332943394279886, 0.05101596324952706, 0.6214407608001409, 0.8514021727287234, 0.7204246961060656, 0.42635510652101716, 0.1687240553355024, 0.0578820365238526, 0.9126973297969042, 0.7227290698997633, 0.6588146883845222, 0.22867202568843248, 0.6859353479385991, 0.9358148540522584, 0.4940067642799708, 0.11421335658519105, 0.2681789059681531, 0.8572009463217123, 0.7406718231894401, 0.3526986111579451, 0.34368634405658594, 0.5327414384619983, 0.8775618805539893, 0.24881624696436166, 0.6433011152616106, 0.04078850107015808, 0.4521274538143787, 0.02350133883941541, 0.9776207204135924, 0.8759170264396035, 0.6556976773088478, 0.21953001525647076, 0.44458605618712865, 0.21915727587059441, 0.9540401598623811, 0.5535048311942974, 0.04225069777809776, 0.9876382854491896, 0.9964683280197663, 0.07637375991197548, 0.2281933542471547, 0.7393030423255798, 0.293011033890054, 0.6727551187893583, 0.6261317569711269, 0.836457701905648, 0.07608292663179284, 0.9701012121435295, 0.07450319782446801, 0.6221547027306514, 0.8674432455223706, 0.3064700587956145, 0.7997679532909974, 0.5409136599724459, 0.16629406243332612, 0.6129814178400429, 0.658562378504091, 0.4418124904802948, 0.6383166036601535, 0.7735769292398049, 0.3729361468584871, 0.062070476759322535, 0.16512946614048662, 0.8191277646357322, 0.94030199525036, 0.8768772857449221, 0.4383840074014931, 0.3855947617118264, 0.38012173040148955, 0.898777956122691, 0.8115898682296308, 0.45034449435339197, 0.47989317937731923, 0.7943744414796198, 0.44885204929864175, 0.5946464311778814, 0.6708678432785692, 0.1001279890855391, 0.5032602460922028, 0.13500665338412965, 0.026098543611536185, 0.8328884550098451, 0.13837946601942797
