0.3810422508393341, 0.135789828106603, 0.6119123441193001, 0.3569707442391189, 0.2393274703878594, 0.36286879793473903, 0.7374144378619734, 0.65157491119437, 0.3087982821067764, 0.28254608707701445, 
0.0010767225725735186, 0.3802847500153269, 0.26471666326888, 0.9106247309336821, 0.7402734677413961, 0.6500517284647058, 0.880905068923858, 0.3602784949887744, 0.689138345364321, 0.3386307268843971, 
0.9413936207511505, 0.3704989334113835, 0.4320478406475815, 0.28838560300915184, 0.9503212637934875, 0.19025137084370813, 0.5738251309526907, 0.7340665050417636, 0.014248380524410242, 0.4849140548286436, 
0.27268460174480824, 0.9483302170244923, 0.38269031982553137, 0.8350378497852149, 0.7918360593795218, 0.700806623738711, 0.012992033097548261, 0.2124284256846758, 0.6327883506049676, 0.7371285137590619, 
0.7966913467627127, 0.6580892754570506, 0.12329798790154434, 0.0069929583683585594, 0.965527176909887, 0.2492137390191449, 0.2578151582863417, 0.34404871319606234, 0.6158903939175352, 0.19479226142936723, 
0.9940135705633664, 0.8463651631985951, 0.5834882366268463, 0.11652145479703557, 0.9278579331636404, 0.735363368464722, 0.14366218627886784, 0.8639978858844934, 0.13683544214994348, 0.4477580913074999, 
0.7619719564084483, 0.7022704919942574, 0.2974801651505089, 0.2061744237457288, 0.27654816357142187, 0.13299196264734092, 0.9062865018810002, 0.487091393801821, 0.43925619248347914, 0.14582451701498955, 
0.43240715968443666, 0.7410574083747513, 0.9863987882534163, 0.5747348549375233, 0.48028604743541403, 0.9851331616420193, 0.38705299914456226, 0.6988124126501726, 0.8035529782457994, 0.366147103811831, 
0.6123163220603645, 0.3693347906655715, 0.9622613833206898, 0.18741248696720092, 0.275824804892994, 0.35545377484224894, 0.6592133277294926, 0.8339176166260394, 0.1011222321280455, 0.9806474472161203, 
0.46589209801537157, 0.6593932082589035, 0.3200393010720637, 0.6273915690350497, 0.8553662406458902, 0.9709647508399516, 0.6135994376769506, 0.6895426288650913, 0.7021455232920928, 0.9022939162469547

0.678461842936685, 0.7458633310741919, 0.7755637122226872, 0.40362563005771424, 0.834199369594317, 0.3990846325215436, 0.5824277553672339, 0.35132808232996515, 0.07433566956315674, 0.3884594457503311, 0.5369390315791356, 0.5892043346150403, 0.6053112109742538, 0.7808481624018335, 0.6260776806981365, 0.12051110892273742, 0.7074420579876636, 0.20260873818414082, 0.813222855844652, 0.9593848233078976, 0.9168000478605577, 0.6368884103937141, 0.864071186976046, 0.238673988796838, 0.05210789356842094, 0.6281139839774078, 0.4369200562367269, 0.9707129026523686, 0.26214477618664966, 0.124980571930847, 0.46976800089047577, 0.8164628758946106, 0.9958920975380038, 0.8217273919039165, 0.5856993298024203, 0.9224198671356867, 0.19211658748745675, 0.8793657641554053, 0.06027019741300488, 0.0883694251619126, 0.2679900959807753, 0.35281362739231636, 0.6392649105855811, 0.9923465117613296, 0.34739593023206716, 0.5887922597506151, 0.04509581677202679, 0.4604926722716052, 0.09692654112925592, 0.7889337668804436, 0.9682951144922012, 0.08743681160740624, 0.7546494558687762, 0.5516734751032147, 0.3561759946124192, 0.4593260641421112, 0.48276901298200725, 0.03003711464266401, 0.5818831141520974, 0.9343372711877656, 0.829056615752807, 0.13194526636655124, 0.43809402131609954, 0.0733340908910548, 0.15069305616787476, 0.16807079418470783, 0.9680054056858459, 0.844674387311734, 0.8402370267110008, 0.5118465205742825, 0.9992214471161864, 0.6800903727167473, 0.9556878441551577, 0.3597041930197764, 0.7549618438891289, 0.047763009277285606, 0.8381475417866305, 0.19808115613459298, 0.00621397802221324, 0.4379559162154887, 0.017126686769967536, 0.08192918370502944, 0.20450677661684302, 0.9378922341290125, 0.02415386779755524, 0.12803310519424782, 0.13861279684332073, 0.5077396392535245, 0.28790366094996855, 0.7392601173118047, 0.29439524545837215, 0.006688785775860739, 0.5152016696490659, 0.15896035409456655, 0.9240942097710503, 0.9626317628982586, 0.7930959030460258, 0.6243010030834782, 0.7565861802790206, 0.2532229525329821
